id,prefabName,prefabPath,specPath,sourcePrototypePng,unityFolder,targetAssetPath,module,nodeExpression,x,y,width,height,sliceFile,noSlice,nineSlice,dynamicTextPreserved,allowCreateOrRename,hitStatus,hitTarget,anchor,sizeDelta,anchoredPosition,backflowMode,textPolicy
SurvivalLiveRankingUI_GameUIPanel#15,SurvivalLiveRankingUI_GameUIPanel,Assets/Prefabs/UI/Panels/SurvivalLiveRankingUI_GameUIPanel.prefab,docs/SurvivalLiveRankingUI_GameUIPanel/ui_asset_slicing_backflow_SurvivalLiveRankingUI_GameUIPanel.md,docs/SurvivalLiveRankingUI_GameUIPanel/ui_layout_prototype_SurvivalLiveRankingUI_GameUIPanel.png,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/,Assets/Art/UI/Generated/SurvivalLiveRankingUI_GameUIPanel/ui_SurvivalLiveRankingUI_GameUIPanel__15_BuildVoteUI_BuildVotePanel.png,建造投票,`BuildVoteUI_BuildVotePanel`,554,1736,486,92,ui_SurvivalLiveRankingUI_GameUIPanel__15_BuildVoteUI_BuildVotePanel.png,false,true,false,false,嵌套子 prefab 命中,BuildVoteUI_BuildVotePanel,BottomRight,"486,92","257,-822",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalRankingPanel#01,SurvivalRankingPanel,Assets/Prefabs/UI/Panels/SurvivalRankingPanel.prefab,docs/SurvivalRankingPanel/ui_asset_slicing_backflow_SurvivalRankingPanel.md,docs/SurvivalRankingPanel/ui_layout_prototype_SurvivalRankingPanel.png,Assets/Art/UI/Generated/SurvivalRankingPanel/,Assets/Art/UI/Generated/SurvivalRankingPanel/ui_SurvivalRankingPanel__01_overlay.png,暗化背景,`_overlay`,0,0,1080,1920,ui_SurvivalRankingPanel__01_overlay.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalRankingPanel#02,SurvivalRankingPanel,Assets/Prefabs/UI/Panels/SurvivalRankingPanel.prefab,docs/SurvivalRankingPanel/ui_asset_slicing_backflow_SurvivalRankingPanel.md,docs/SurvivalRankingPanel/ui_layout_prototype_SurvivalRankingPanel.png,Assets/Art/UI/Generated/SurvivalRankingPanel/,Assets/Art/UI/Generated/SurvivalRankingPanel/ui_SurvivalRankingPanel__02_panel.png,排行榜面板,`_panel`,70,170,940,1510,ui_SurvivalRankingPanel__02_panel.png,false,true,false,false,现有节点命中,SurvivalRankingPanel,Center,"940,1510","0,35",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalRankingPanel#03,SurvivalRankingPanel,Assets/Prefabs/UI/Panels/SurvivalRankingPanel.prefab,docs/SurvivalRankingPanel/ui_asset_slicing_backflow_SurvivalRankingPanel.md,docs/SurvivalRankingPanel/ui_layout_prototype_SurvivalRankingPanel.png,Assets/Art/UI/Generated/SurvivalRankingPanel/,Assets/Art/UI/Generated/SurvivalRankingPanel/ui_SurvivalRankingPanel__03_closeBtn_bg.png,标题/关闭,`_titleText/_subtitleText/_closeBtn`,110,215,860,110,ui_SurvivalRankingPanel__03_closeBtn_bg.png,false,false,true,false,现有节点命中,CloseBtn、SubtitleText、TitleText,TopCenter,"860,110","0,690",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalRankingPanel#04,SurvivalRankingPanel,Assets/Prefabs/UI/Panels/SurvivalRankingPanel.prefab,docs/SurvivalRankingPanel/ui_asset_slicing_backflow_SurvivalRankingPanel.md,docs/SurvivalRankingPanel/ui_layout_prototype_SurvivalRankingPanel.png,Assets/Art/UI/Generated/SurvivalRankingPanel/,Assets/Art/UI/Generated/SurvivalRankingPanel/ui_SurvivalRankingPanel__04_tabStreamer.png,页签栏,`_tabContribution/_tabStreamer`,120,355,840,82,ui_SurvivalRankingPanel__04_tabStreamer.png,false,false,false,false,现有节点命中,TabContribution、TabStreamer,TopCenter,"840,82","0,564",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalRankingPanel#05,SurvivalRankingPanel,Assets/Prefabs/UI/Panels/SurvivalRankingPanel.prefab,docs/SurvivalRankingPanel/ui_asset_slicing_backflow_SurvivalRankingPanel.md,docs/SurvivalRankingPanel/ui_layout_prototype_SurvivalRankingPanel.png,Assets/Art/UI/Generated/SurvivalRankingPanel/,Assets/Art/UI/Generated/SurvivalRankingPanel/ui_SurvivalRankingPanel__05_headerRow.png,表头,`_headerRow`,120,465,840,62,ui_SurvivalRankingPanel__05_headerRow.png,false,false,false,false,现有节点命中,HeaderRow,TopCenter,"840,62","0,464",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalRankingPanel#06,SurvivalRankingPanel,Assets/Prefabs/UI/Panels/SurvivalRankingPanel.prefab,docs/SurvivalRankingPanel/ui_asset_slicing_backflow_SurvivalRankingPanel.md,docs/SurvivalRankingPanel/ui_layout_prototype_SurvivalRankingPanel.png,Assets/Art/UI/Generated/SurvivalRankingPanel/,Assets/Art/UI/Generated/SurvivalRankingPanel/ui_SurvivalRankingPanel__06_rowContainer.png,滚动列表,`_rowContainer`,120,545,840,880,ui_SurvivalRankingPanel__06_rowContainer.png,false,false,false,false,现有节点命中,RowContainer,Center,"840,880","0,-25",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalRankingPanel#07,SurvivalRankingPanel,Assets/Prefabs/UI/Panels/SurvivalRankingPanel.prefab,docs/SurvivalRankingPanel/ui_asset_slicing_backflow_SurvivalRankingPanel.md,docs/SurvivalRankingPanel/ui_layout_prototype_SurvivalRankingPanel.png,Assets/Art/UI/Generated/SurvivalRankingPanel/,Assets/Art/UI/Generated/SurvivalRankingPanel/ui_SurvivalRankingPanel__07_emptyHint.png,空榜提示,`_emptyHint`,210,1450,660,74,ui_SurvivalRankingPanel__07_emptyHint.png,false,false,false,false,现有节点命中,EmptyHint,BottomCenter,"660,74","0,-527",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettingsUI_SurvivalSettingsPanel#01,SurvivalSettingsUI_SurvivalSettingsPanel,Assets/Prefabs/UI/Panels/SurvivalSettingsUI_SurvivalSettingsPanel.prefab,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_asset_slicing_backflow_SurvivalSettingsUI_SurvivalSettingsPanel.md,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_layout_prototype_SurvivalSettingsUI_SurvivalSettingsPanel.png,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/ui_SurvivalSettingsUI_SurvivalSettingsPanel__01_SettingsBackdrop.png,暗化背景,`SettingsBackdrop`,0,0,1080,1920,ui_SurvivalSettingsUI_SurvivalSettingsPanel__01_SettingsBackdrop.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettingsUI_SurvivalSettingsPanel#02,SurvivalSettingsUI_SurvivalSettingsPanel,Assets/Prefabs/UI/Panels/SurvivalSettingsUI_SurvivalSettingsPanel.prefab,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_asset_slicing_backflow_SurvivalSettingsUI_SurvivalSettingsPanel.md,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_layout_prototype_SurvivalSettingsUI_SurvivalSettingsPanel.png,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/ui_SurvivalSettingsUI_SurvivalSettingsPanel__02_SurvivalSettingsPanel.png,设置面板,`SurvivalSettingsPanel`,130,360,820,1040,ui_SurvivalSettingsUI_SurvivalSettingsPanel__02_SurvivalSettingsPanel.png,false,true,false,false,现有节点命中,SurvivalSettingsUI_SurvivalSettingsPanel,Center,"820,1040","0,80",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettingsUI_SurvivalSettingsPanel#03,SurvivalSettingsUI_SurvivalSettingsPanel,Assets/Prefabs/UI/Panels/SurvivalSettingsUI_SurvivalSettingsPanel.prefab,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_asset_slicing_backflow_SurvivalSettingsUI_SurvivalSettingsPanel.md,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_layout_prototype_SurvivalSettingsUI_SurvivalSettingsPanel.png,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/ui_SurvivalSettingsUI_SurvivalSettingsPanel__03_CloseBtn_bg.png,标题/关闭,`Header/CloseBtn`,180,420,720,82,ui_SurvivalSettingsUI_SurvivalSettingsPanel__03_CloseBtn_bg.png,false,false,true,false,现有节点命中,CloseBtn,TopCenter,"720,82","0,499",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalSettingsUI_SurvivalSettingsPanel#04,SurvivalSettingsUI_SurvivalSettingsPanel,Assets/Prefabs/UI/Panels/SurvivalSettingsUI_SurvivalSettingsPanel.prefab,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_asset_slicing_backflow_SurvivalSettingsUI_SurvivalSettingsPanel.md,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_layout_prototype_SurvivalSettingsUI_SurvivalSettingsPanel.png,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/ui_SurvivalSettingsUI_SurvivalSettingsPanel__04_BGMToggle.png,BGM 行,`BGMSlider/BGMToggle`,190,555,700,110,ui_SurvivalSettingsUI_SurvivalSettingsPanel__04_BGMToggle.png,false,true,false,false,现有节点命中,BGMSlider、BGMToggleBtn,TopCenter,"700,110","0,350",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettingsUI_SurvivalSettingsPanel#05,SurvivalSettingsUI_SurvivalSettingsPanel,Assets/Prefabs/UI/Panels/SurvivalSettingsUI_SurvivalSettingsPanel.prefab,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_asset_slicing_backflow_SurvivalSettingsUI_SurvivalSettingsPanel.md,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_layout_prototype_SurvivalSettingsUI_SurvivalSettingsPanel.png,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/ui_SurvivalSettingsUI_SurvivalSettingsPanel__05_SFXToggle.png,SFX 行,`SFXSlider/SFXToggle`,190,700,700,110,ui_SurvivalSettingsUI_SurvivalSettingsPanel__05_SFXToggle.png,false,false,false,false,现有节点命中,SFXSlider、SFXToggleBtn,Center,"700,110","0,205",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettingsUI_SurvivalSettingsPanel#06,SurvivalSettingsUI_SurvivalSettingsPanel,Assets/Prefabs/UI/Panels/SurvivalSettingsUI_SurvivalSettingsPanel.prefab,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_asset_slicing_backflow_SurvivalSettingsUI_SurvivalSettingsPanel.md,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_layout_prototype_SurvivalSettingsUI_SurvivalSettingsPanel.png,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/ui_SurvivalSettingsUI_SurvivalSettingsPanel__06_VIPVideo.png,视频开关,`GiftVideo/VIPVideo`,190,850,700,210,ui_SurvivalSettingsUI_SurvivalSettingsPanel__06_VIPVideo.png,false,false,false,false,现有节点命中,GiftVideoRow、VIPVideoRow,Center,"700,210","0,5",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettingsUI_SurvivalSettingsPanel#07,SurvivalSettingsUI_SurvivalSettingsPanel,Assets/Prefabs/UI/Panels/SurvivalSettingsUI_SurvivalSettingsPanel.prefab,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_asset_slicing_backflow_SurvivalSettingsUI_SurvivalSettingsPanel.md,docs/SurvivalSettingsUI_SurvivalSettingsPanel/ui_layout_prototype_SurvivalSettingsUI_SurvivalSettingsPanel.png,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/,Assets/Art/UI/Generated/SurvivalSettingsUI_SurvivalSettingsPanel/ui_SurvivalSettingsUI_SurvivalSettingsPanel__07_VersionText_bg.png,版本号,`VersionText`,190,1240,700,54,ui_SurvivalSettingsUI_SurvivalSettingsPanel__07_VersionText_bg.png,false,false,true,false,现有节点命中,VersionText,Center,"700,54","0,-307",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalSettlementUI_SurvivalSettlementPanel#01,SurvivalSettlementUI_SurvivalSettlementPanel,Assets/Prefabs/UI/Panels/SurvivalSettlementUI_SurvivalSettlementPanel.prefab,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_asset_slicing_backflow_SurvivalSettlementUI_SurvivalSettlementPanel.md,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_layout_prototype_SurvivalSettlementUI_SurvivalSettlementPanel.png,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/ui_SurvivalSettlementUI_SurvivalSettlementPanel__01_SettlementBackdrop.png,结算背景,`SettlementBackdrop`,0,0,1080,1920,ui_SurvivalSettlementUI_SurvivalSettlementPanel__01_SettlementBackdrop.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettlementUI_SurvivalSettlementPanel#02,SurvivalSettlementUI_SurvivalSettlementPanel,Assets/Prefabs/UI/Panels/SurvivalSettlementUI_SurvivalSettlementPanel.prefab,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_asset_slicing_backflow_SurvivalSettlementUI_SurvivalSettlementPanel.md,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_layout_prototype_SurvivalSettlementUI_SurvivalSettlementPanel.png,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/ui_SurvivalSettlementUI_SurvivalSettlementPanel__02_ResultTitle_bg.png,结果标题,`ResultTitle`,90,130,900,120,ui_SurvivalSettlementUI_SurvivalSettlementPanel__02_ResultTitle_bg.png,false,false,true,false,现有节点命中,ResultTitle,TopCenter,"900,120","0,770",保留 TMP/按钮文字动态层；只切底板、图标或装饰,文字不烘焙进切图，继续由 TMP/脚本字段驱动
SurvivalSettlementUI_SurvivalSettlementPanel#03,SurvivalSettlementUI_SurvivalSettlementPanel,Assets/Prefabs/UI/Panels/SurvivalSettlementUI_SurvivalSettlementPanel.prefab,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_asset_slicing_backflow_SurvivalSettlementUI_SurvivalSettlementPanel.md,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_layout_prototype_SurvivalSettlementUI_SurvivalSettlementPanel.png,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/ui_SurvivalSettlementUI_SurvivalSettlementPanel__03_ScreenA.png,ScreenA 高光,`ScreenA`,100,300,880,360,ui_SurvivalSettlementUI_SurvivalSettlementPanel__03_ScreenA.png,false,false,false,false,现有节点命中,ScreenA,TopCenter,"880,360","0,480",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettlementUI_SurvivalSettlementPanel#04,SurvivalSettlementUI_SurvivalSettlementPanel,Assets/Prefabs/UI/Panels/SurvivalSettlementUI_SurvivalSettlementPanel.prefab,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_asset_slicing_backflow_SurvivalSettlementUI_SurvivalSettlementPanel.md,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_layout_prototype_SurvivalSettlementUI_SurvivalSettlementPanel.png,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/ui_SurvivalSettlementUI_SurvivalSettlementPanel__04_ScreenB.png,ScreenB 统计,`ScreenB`,100,700,880,450,ui_SurvivalSettlementUI_SurvivalSettlementPanel__04_ScreenB.png,false,false,false,false,现有节点命中,ScreenB,Center,"880,450","0,35",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettlementUI_SurvivalSettlementPanel#05,SurvivalSettlementUI_SurvivalSettlementPanel,Assets/Prefabs/UI/Panels/SurvivalSettlementUI_SurvivalSettlementPanel.prefab,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_asset_slicing_backflow_SurvivalSettlementUI_SurvivalSettlementPanel.md,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_layout_prototype_SurvivalSettlementUI_SurvivalSettlementPanel.png,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/ui_SurvivalSettlementUI_SurvivalSettlementPanel__05_ScreenC.png,ScreenC MVP,`ScreenC`,100,1190,880,300,ui_SurvivalSettlementUI_SurvivalSettlementPanel__05_ScreenC.png,false,false,false,false,现有节点命中,ScreenC,BottomCenter,"880,300","0,-380",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
SurvivalSettlementUI_SurvivalSettlementPanel#06,SurvivalSettlementUI_SurvivalSettlementPanel,Assets/Prefabs/UI/Panels/SurvivalSettlementUI_SurvivalSettlementPanel.prefab,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_asset_slicing_backflow_SurvivalSettlementUI_SurvivalSettlementPanel.md,docs/SurvivalSettlementUI_SurvivalSettlementPanel/ui_layout_prototype_SurvivalSettlementUI_SurvivalSettlementPanel.png,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/,Assets/Art/UI/Generated/SurvivalSettlementUI_SurvivalSettlementPanel/ui_SurvivalSettlementUI_SurvivalSettlementPanel__06_PageDots.png,操作与页点,`Buttons/PageDots`,190,1550,700,120,ui_SurvivalSettlementUI_SurvivalSettlementPanel__06_PageDots.png,false,true,false,false,现有节点命中,PageDotsContainer,BottomCenter,"700,120","0,-650",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
TensionOverlayUI_TensionOverlay#01,TensionOverlayUI_TensionOverlay,Assets/Prefabs/UI/Panels/TensionOverlayUI_TensionOverlay.prefab,docs/TensionOverlayUI_TensionOverlay/ui_asset_slicing_backflow_TensionOverlayUI_TensionOverlay.md,docs/TensionOverlayUI_TensionOverlay/ui_layout_prototype_TensionOverlayUI_TensionOverlay.png,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/ui_TensionOverlayUI_TensionOverlay__01_OverlayImage.png,全屏覆盖,`OverlayImage`,0,0,1080,1920,ui_TensionOverlayUI_TensionOverlay__01_OverlayImage.png,false,true,false,true,施工目标需创建/改名,-,Center,"1080,1920","0,0",切透明 PNG，建议九宫格 Sprite，Image Type=Sliced,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
TensionOverlayUI_TensionOverlay#02,TensionOverlayUI_TensionOverlay,Assets/Prefabs/UI/Panels/TensionOverlayUI_TensionOverlay.prefab,docs/TensionOverlayUI_TensionOverlay/ui_asset_slicing_backflow_TensionOverlayUI_TensionOverlay.md,docs/TensionOverlayUI_TensionOverlay/ui_layout_prototype_TensionOverlayUI_TensionOverlay.png,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/ui_TensionOverlayUI_TensionOverlay__02_GameplayClearZone.png,中心清晰区,`GameplayClearZone`,190,360,700,1050,ui_TensionOverlayUI_TensionOverlay__02_GameplayClearZone.png,false,false,false,false,安全区/表现参考,-,Center,"700,1050","0,75",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
TensionOverlayUI_TensionOverlay#03,TensionOverlayUI_TensionOverlay,Assets/Prefabs/UI/Panels/TensionOverlayUI_TensionOverlay.prefab,docs/TensionOverlayUI_TensionOverlay/ui_asset_slicing_backflow_TensionOverlayUI_TensionOverlay.md,docs/TensionOverlayUI_TensionOverlay/ui_layout_prototype_TensionOverlayUI_TensionOverlay.png,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/ui_TensionOverlayUI_TensionOverlay__03_EdgeVignette.png,边缘警戒,`EdgeVignette`,30,120,1020,1680,ui_TensionOverlayUI_TensionOverlay__03_EdgeVignette.png,false,false,false,true,施工目标需创建/改名,-,Center,"1020,1680","0,0",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
TensionOverlayUI_TensionOverlay#04,TensionOverlayUI_TensionOverlay,Assets/Prefabs/UI/Panels/TensionOverlayUI_TensionOverlay.prefab,docs/TensionOverlayUI_TensionOverlay/ui_asset_slicing_backflow_TensionOverlayUI_TensionOverlay.md,docs/TensionOverlayUI_TensionOverlay/ui_layout_prototype_TensionOverlayUI_TensionOverlay.png,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/,Assets/Art/UI/Generated/TensionOverlayUI_TensionOverlay/ui_TensionOverlayUI_TensionOverlay__04_TensionLevels.png,等级标注,`TensionLevels`,270,1500,540,120,ui_TensionOverlayUI_TensionOverlay__04_TensionLevels.png,false,false,false,true,施工目标需创建/改名,-,BottomCenter,"540,120","0,-600",切透明 PNG，按 Image.sprite 回填,静态装饰可烘焙；动态数字/昵称/状态不要烘焙
